word,word_diac,ipa,id,meaning_en,cefr,freq,meaning_cn
شكّ,شَكّ,shakka,6748,doubt,C1,157.25,n：怀疑；疑问
إسراف,إِسْرَاف,ʾisrāfi,6749,wasteful,C2,,n：浪费；挥霍
ظاهري,ظَاهِرِيّ,ẓāhiriyyin,6750,virtual,C1,,adj：表面的；外表的
ينبغي,يَنْبَغِي,yanbaḡī,6751,should,B2,,v：应该；应当
جدّ,جَدّ,jaddin,6752,grandfather,A2,67.58,n：祖父；外祖父；严肃
حنجرة,حَنْجَرَة,ḥanjarati,6753,throat,B2,,n：喉咙；喉部
فعّال,فَعَّال,faʿʿālin,6754,effective,A1,84.79,adj：有效的；活跃的
جهز,جُهَّز,juhhaza,6755,prepare,C2,,v：准备；配备
إجهاض,إجْهَاض,ʾijhāḍi,6756,abortion,C1,,n：流产；堕胎；失败
عَلَم,عِلْم,ālʿilmi,6757,science,A2,840.83,n：旗帜；科学；学者
فيلق,فَيْلق,faylq,6758,corps,C1,,n：军团；部队
خطاف,خِطَاف,khiṭāfi,6759,hook,C1,,n：钩子；挂钩
حاشية,حَاشِيَة,ḥāshiyati,6760,footnote,C1,,n：页边注释；随从；边缘
حمى,حُمَى,ḥumā,6761,fever,C2,5.94,n：发烧；热病；狂热
طبّق,طَبَقَ,ṭabaqa,6762,dish,A1,128.75,v：应用；实施；覆盖
نقابة,نِقَابَة,niqābati,6763,union,C1,,n：工会；协会；行会
متجانس,مُتَجَانِس,mutajānisin,6764,homogeneous,C1,,adj：同质的；均匀的；一致的
تسبيب,تَسْبِيب,tasbībi,6765,causing,C2,,n：论证；说明理由；推理
تحفة,تُحْفَة,tuḥfatin,6766,masterpiece,C1,,n：杰作；珍品；艺术品
فرمل,فَرَمِل,faramila,6767,brake,C1,,v：刹车；制动；阻止
كذلك,كَذَلِكَ,kathalika,6768,also,B1,,adv：同样；也；如此
مخطوطة,مَخْطُوطَة,makhṭūṭatin,6769,manuscript,C1,,n：手稿；抄本；原稿
مدخرات,مُدَّخَرَات,muddakharātin,6770,saving,C1,,n：储蓄；存款；积蓄
دفعه,دَفْعُه,dafʿuhu,6771,pay,C2,,n：一批；一群；一次付款
مثلا,مَثَلًا,maṯalan,6772,for example,B1,,adv：例如；比如
أحرق,أَحْرَق,ʾaḥraqa,6773,burn,B2,,v：烧毁；燃烧；使灼热
عصري,عَصْرِيّ,ʿaṣriyyin,6774,modern,C1,,adj：现代的；时髦的；当代的
أيوه,أَيْوهُ,aywhu,6775,He's against Islam,B1,,int：是的；对（埃及方言）
تقبيل,تَقْبِيل,taqbīla,6776,kissing,B2,,n：亲吻；接吻
متقاعد,مُتَقَاعِد,mutaqāʿidun,6777,retired,B2,,adj：退休的；退役的
مكسور,مَكْسُور,maksūrun,6778,broken,B1,,adj：破碎的；骨折的；破损的
جمّع,جُمَعَ,jumaʿa,6779,collect,A1,424.54,v：收集；聚集；汇总
تنين,تَنِينَ,tanīna,6780,dragon,C1,,n：龙
تصفيف,تَصْفِيف,taṣfīfin,6781,styling,C1,,n：发型设计；整理；排列
مداعبة,مُدَاعِبَة,mudāʿibatin,6782,foreplay,C2,,n：调情；嬉戏；逗弄
برازيلي,بِرَازِيلِي,birāzīlī,6783,Brazilian,A2,,adj：巴西的；n：巴西人
تحيز,تُحَيُّز,tuḥayyuzu,6784,bias,C1,,n：偏见；偏袒；歧视
تقني,تَقِنِّي,taqinnī,6785,technical,B2,,adj：技术的；n：技术员
أيقظ,أَيْقَظ,ʾayqaẓa,6786,awaken,B2,,v：唤醒；叫醒
الفرنسية,الْفَرُنَسِيَّة,ālfarunasiyyati,6787,French,A2,,adj：法国的；n：法语
ذقن,ذَقْن,thaqnin,6788,chin,A2,,n：下巴；下颌
شظية,شَظِيَة,shaẓiyatin,6789,fragment,C1,,n：碎片；弹片
عبّارة,عِبَارَةُ,ibāratu,6790,ferry,A2,120.88,n：渡船；渡轮
تعاوني,تَعَاوُنِي,taʿāwunī,6791,collaborative,B2,,adj：合作的；协作的
تحسر,تَحْسَر,taḥsaru,6792,bemoaned,C1,,v：惋惜；哀叹；懊悔
علّم,عِلْم,ʿilmi,6793,teach,A2,840.83,v：教；教导；教育
مركبة,مُرْكَّبَة,murkkabatin,6794,vehicle,A2,,n：车辆；交通工具；化合物
عاهرة,عَاهِرَة,ʿāhiratin,6795,bitch,C1,,n：妓女；娼妓
دَعَم,دَعَم,daʿama,6796,support,C1,234.51,v：支持；支撑；援助
إحكام,إحْكَام,ʾiḥkāmi,6797,tightening,C2,,n：严密；精确；牢固
مستدير,مُسْتَدِير,mustadīrin,6798,round,B2,,adj：圆形的；球形的
أنتج,أَنْتِجِ,antiji,6799,produce,B2,,v：生产；制造；产生
حصري,حَصْرِيّ,ḥaṣriyyin,6800,exclusive,C1,,adj：独家的；专有的；排他的
طفلة,طِفْلَة,ṭiflatin,6801,child,A2,,n：小女孩；女童
ورك,وَرِك,wariki,6802,hip,A2,,n：髋部；臀部
حميم,حَمِيم,ḥamīmin,6803,intimate,B1,,adj：亲密的；亲近的；热情的
بدل,بَدَل,badala,6804,allowance,B1,,n：西装；制服；替换物
ما عدا,مَا عَدَا,mā adā,6805,except,C2,,prep：除了；除…之外
الشيوعية,الشُّيُوعِيَّة,ālshuyūʿiyyati,6806,communist,C1,,n：共产主义
صوّر,صُوِّرُ,ṣuwwiru,6807,image,A1,,v：拍摄；描绘；想象
مهيب,مُهَيْب,muhaybin,6808,majestic,C1,,adj：庄严的；威严的；宏伟的
رئاسي,رِئَاسِيّ,riʾāsiyyin,6809,presidential,C1,,adj：总统的；主席的
أسترالي,أَسْتِرَالِي,ʾastirālī,6810,Australian,A2,,adj：澳大利亚的；澳大利亚人的
نظّم,نَظْم,naẓmi,6811,organise,A2,34.54,v：组织；整理；安排
مكرر,مُكَرَّر,mukarrarin,6812,refined,B2,,adj：重复的；复制的
إعانة,إعَانَة,ʾiʿānati,6813,subsidy,C1,,n：援助；补助；津贴
مقدما,مُقَدَّمًا,muqaddaman,6814,in advance,B2,,adv：预先；提前；事先
بطانية,بَطَانِيَة,baṭāniyatin,6815,blanket,B1,,n：毯子；毛毯
سلّم,سَلَّمَ,sallama,6816,ladder,A1,90.65,v：递交；交付；投降
عائلي,عَائِلِي,āʾilī,6817,family,A2,,adj：家庭的；家族的
آذى,آذِى,āthiā,6818,hurt,C1,,v：伤害；损害；使痛苦
تركيا,تُرْكِيَّا,turkiyyā,6819,Turkey,A2,,n：土耳其
استنفد,اسْتَنْفِد,āstanfida,6820,exhaust,C1,,v：耗尽；用尽；使筋疲力尽
تمني,تُمَنِّي,tumanniya,6821,wish,B1,,v：希望；祝愿；祈求
أصم,أَصُمّ,ʾaṣummu,6822,deaf,C1,,adj：聋的；充耳不闻的
إراءة,إرَاءَةً,irāʾatan,6823,its views,C2,,n：展示；出示；呈现
حُكم,حُكْم,ḥukmi,6824,rule,B2,589.06,n：判决；统治；智慧
امتثال,امْتِثَال,āmtiṯāli,6825,compliance,C1,,n：服从；遵从；依从
برهن,بِرَهْن,birahnin,6826,demonstrate,C1,,v：证明；论证；演示
كثيرا,كَثِيرًا,kaṯīran,6827,often,C2,,adv：经常；频繁；大量地
يصنع,يَصْنَع,yaṣnaʿu,6828,make,C2,,v：制造；制作；生产
تدريجيا,تَدْرِيجِيًّا,tadrījiyyan,6829,gradually,B1,,adv：逐渐地；逐步地
إفصاح,إفْصَاح,ʾifṣāḥin,6830,disclosure,C2,,n：披露；透露；公开
مصفوفة,مَصْفُوفَة,maṣfūfatu,6831,matrix,C1,,n：矩阵；阵列；数组
أخفى,أَخْفَى,akhfā,6832,hide,B2,,v：隐藏；隐瞒；掩盖
تجادل,تُجَادَل,tujādalu,6833,argue,B2,,v：争论；辩论；争执
رقصة,رُقْصَة,ruqṣata,6834,dance,A2,,n：舞蹈；舞步；舞曲
إشراق,إشْرَاق,ʾishrāqi,6835,shining,C1,,n：照耀；发光；明亮
أبحر,أَبْحَر,ʾabḥaru,6836,sail,C2,,v：航行；出海；启航
أعزب,أَعْزَب,ʾaʿzabu,6837,single,B1,,adj：单身的；未婚的
أكسسوار,أُكْسِسْوَار,ʾuksiswāru,6838,accessory,A2,,n：配件；饰品；附件
جزار,جَزَارً,jazāran,6839,butcher,A2,,n：屠夫；肉贩；刽子手
دفاعي,دَفَاعِي,dafāʿī,6840,defensive,C1,,adj：防御的；防卫的
ابتسم,ابْتَسَم,ābtasama,6841,he smiled,B1,4.57,v：微笑
انزعاج,انْزِعَاج,ānziʿāji,6842,discomfort,C2,,n：烦恼；不安
عاجلا,عَاجِلًا,ājilan,6843,sooner,B1,,adv：立即；马上
رقص,رِقْص,riqṣin,6844,dance,A1,,n：舞蹈；跳舞
أبدية,أَبْدِيَة,ʾabdiyata,6845,eternal,C1,,n：永恒；永久
رقود,رُقُودُ,ruqūdu,6846,sleep,C2,,n：睡眠；沉睡
لك,لَكَ,laka,6847,you,B1,,prep：为了；给你
شاعري,شَاعِرِي,shāʿirī,6848,poetic,B2,,adj：诗意的；诗人的
إفلاس,إفْلَاس,ʾiflāsin,6849,bankruptcy,C1,,n：破产；倒闭
عُمق,عُمْق,ʿumqi,6850,depth,B1,27.98,n：深度；深处
ضفدع,ضِفْدَع,ḍifdaʿa,6851,frog,A2,,n：青蛙
حتمي,حَتْمِيّ,ḥatmiyyun,6852,inevitable,C1,,adj：必然的；不可避免的
أمْر,أَمْر,ʾamrin,6853,order,A1,1241.8,n：命令；事情
استرجع,اسْتَرْجَعَ,āstarjaʿa,6854,retrieve,C1,,v：恢复；收回
عنيد,عَنِيد,ʿanīdin,6855,stubborn,B2,,adj：固执的；顽固的
نفايات,نِفَايَات,nifāyāti,6856,waste,B2,,n：废物；垃圾
زوجان,زَوْجَانِ,zawjāni,6857,couple,B1,,n：夫妻；一对
مقطورة,مَقْطُورَة,maqṭūrati,6858,trailer,B2,,n：拖车；挂车
استشار,اسْتَشَار,āstashāra,6859,he consulted,B2,,v：咨询；请教
خلوي,خَلْوِيّ,khalwiyyun,6860,cell,C1,,adj：细胞的；蜂窝的
تمثيلي,تَمْثِيلِي,tamṯīlī,6861,representative,C1,,adj：象征性的；代表性的
موسمي,مُوسِمِي,mūsimī,6862,seasonal,C1,,adj：季节性的
أسقط,أَسْقَط,ʾasqaṭa,6863,drop,B2,,v：使落下；抛弃；推翻
دقائق,دَقَائِقَ,daqāʾiqa,6864,minutes,A2,,n：分钟；细节
شطرنج,شِطْرُنْج,shiṭrunjin,6865,chess,A2,,n：国际象棋
هكتار,هَكْتَار,haktārin,6866,hectare,A2,,n：公顷
خوخ,خَوْخ,khawkhin,6867,peach,A2,,n：桃子
يسوع,يَسُوع,yasūʿu,6868,Jesus,C1,,n：耶稣
معياري,مَعْيَارِي,maʿyārī,6869,normative,C1,,adj：标准的；规范的
مشط,مِشْط,mishṭi,6870,comb,A2,,n：梳子
استنكار,اسْتِنْكَار,āstinkāri,6871,condemnation,C1,,n：谴责；指责
تحليق,تَحْلِيق,taḥlīqi,6872,flight,C2,,n：飞行；翱翔
أضرّ,أَضَرّ,ʾaḍarra,6873,hurt,C2,,v：伤害；损害
شراع,شُرَاع,shurāʿin,6874,sail,C1,,n：帆
ثبّت,ثَبَتَ,ṯabata,6875,install,C2,5.73,v：固定；确立；证实
طيز,طِيِّز,ṭiyyiza,6876,ass,C2,,n：臀部（粗俗语）
حراري,حَرَارِي,ḥarārī,6877,thermal,C1,,adj：热的；热量的
نتن,نَتْن,natnu,6878,stink,C1,,adj：发臭的；恶臭的
تجفيف,تَجْفِيف,tajfīfu,6879,drying,C1,,n：干燥；脱水
رفاهة,رِفَاهَة,rifāhata,6880,welfare,C1,,n：奢华；安逸
سويسري,سْويَسْرِي,swyasrī,6881,Swiss,A2,,adj：瑞士的
مشتمل,مُشْتَمِل,ālmushtamili,6882,containing,C1,,adj：包含的；包括的
ازعج,ازْعُج,āzʿuj,6883,upset,B2,,v：打扰；使烦恼
أرثوذكسي,أَرْثُوذَكْسِي,ʾarṯūthaksī,6884,Orthodox,C1,,adj：东正教的
استحمام,اسْتِحْمَام,āstiḥmāmi,6885,shower,B1,,v：洗澡；沐浴
دبلوماسية,دُبْلُومَاسِيَّة,dublūmāsiyyatin,6886,diplomatic,C1,,n：外交；外交手腕
ضاعف,ضَاعِف,ḍāʿifu,6887,double,C1,,v：加倍；使倍增
خزن,خَزْن,khazni,6888,storage,B2,,v：储存；贮藏
أشقر,أَشْقَرُ,ashqaru,6889,blond,A2,,adj：金发的；浅色的
انصهار,انْصِهَار,ānṣihāri,6890,fusion,C2,,n：融合；熔化
مقلق,مُقْلَق,muqlaqun,6891,worrying,B1,,adj：令人担忧的；烦扰的
هتاف,هَتَاف,hatāfin,6892,cheer,C1,,n：欢呼；喝彩
معضلة,مُعْضِلَة,muʿḍilati,6893,dilemma,C2,,n：难题；困境
مصرفي,مَصْرِفِيّ,maṣrifiyyin,6894,bank,A2,,adj：银行的；金融的
عمومي,عُمُومَي,ʿumūmay,6895,public,B2,,adj：公共的；普遍的
الليلة,اللَّيْلَة,ālllaylati,6896,tonight,B1,,n：今晚
وشاح,وَشَاح,washāḥa,6897,scarf,B2,,n：围巾；披肩
أنقذ,أُنْقَذ,ʾunqatha,6898,save,C2,,v：拯救；解救
ضحل,ضَحْل,ḍaḥlin,6899,shallow,C1,,adj：浅的；肤浅的
غطس,غَطَس,ḡaṭasa,6900,diving,B2,,v：潜水；下潜
أنثوي,أُنْثُوِي,ʾunṯuwiy,6901,feminine,C1,,adj：女性的；阴性的
فضي,فُضِيّ,fuḍiyya,6902,silver,A2,,adj：银的；银色的
إيداع,إيدَاعِ,īdāʿi,6903,deposit,B1,,n：存款；寄存；沉积
بالتحديد,بِالتَّحْدِيدِ,bi-t-taḥdīdi,6904,specifically,B2,,adv：具体地；明确地
قاسٍ,قَاس,qāsa,6905,harsh,B1,21.98,adj：严厉的；残酷的；坚硬的
متطابق,مُتَطَابِق,mutaṭābiqun,6906,identical,C1,,adj：一致的；相同的；匹配的
باريس,بَارِيس,bārīs,6907,Paris,A2,,n：巴黎（法国首都）
علّق,عَلَق,ʿalaqa,6908,comment,A2,65.86,v：悬挂；评论；暂停
راض,رَاض,rāḍin,6909,satisfied,C1,,adj：满意的；满足的
جرذ,جَرْذ,jarthi,6910,rat,C1,,n：老鼠；耗子
معاهدة,مُعَاهَدَة,muʿāhadati,6911,treaty,C1,,n：条约；协议
أقرّ,أَقَرَّ,aqarra,6912,recognize,C1,11.25,v：承认；批准；通过
تعيس,تَعِيس,taʿīsun,6913,unhappy,C1,,adj：不幸的；悲惨的
إحراق,إحْرَاق,ʾiḥrāqu,6914,burning,B2,,n：焚烧；燃烧
قسيس,قَسِيس,qasīsu,6915,priest,B2,,n：牧师；神父
طحن,طَحْن,ṭaḥnu,6916,grinding,C1,,v：磨碎；研磨
شمع,شَمْع,shamʿi,6917,wax,B2,,n：蜡；蜡烛
مستدام,مُسْتَدَامٍ,mustadāmin,6918,sustainable,C1,,adj：可持续的；持久的
أضاع,أَضَاعَ,aḍāʿa,6919,missed,B2,,v：丢失；浪费
حمله,حَمْلَه,ḥamlahu,6920,carry,C2,,v：携带；承担；怀孕
ماشية,مَاشِيَة,māshiyati,6921,livestock,C1,,n：牲畜；家畜
تلفزيوني,تِلْفِزِيُونِي,tilfiziyūnī,6922,television,B1,,adj：电视的；电视节目的
أوسط,أَوْسَط,ʾawsaṭin,6923,middle,A2,,adj：中间的；中等的
فاصلة,فَاصِلَة,fāṣilatu,6924,interval,B1,,n：逗号；分隔符
متبقي,مُتَبَقِي,mutabaqī,6925,remaining,B2,,adj：剩余的；剩下的
طبّق,طَبَقَ,ṭabaqa,6926,dish,A1,128.75,v：应用；实施；使一致
منحرف,مُنْحَرِف,munḥarifun,6927,pervert,C1,,adj：偏离的；弯曲的；不道德的
تمثيلية,تَمْثِيلِيَّة,tamṯīliyyatun,6928,representative,B1,,n：戏剧；表演；代表性事件
مضايقة,مُضَايَقَة,muḍāyaqati,6929,harassment,B1,,n：骚扰；烦扰；困扰
وحّد,وَحَدّ,waḥaddu,6930,unified,C2,,v：统一；使一致；联合
مرجل,مِرْجِل,mirjili,6931,boiler,C1,,n：锅炉；汽锅
عدسة,عَدَسَة,ʿadasatu,6932,lens,C1,,n：镜头；透镜；镜片
وظّف,وَظُفَّ,waẓuffa,6933,hire,C2,,v：雇用；使用；运用
محرقة,مُحْرِقَة,muḥriqatu,6934,holocaust,C1,,n：焚化炉；大屠杀；焚烧处
توجيهي,تَوْجِيهِي,tawjīhī,6935,guiding,C1,,adj：指导的；定向的；导向的
لاهوتي,لِاهُوَتِي,liāhuwatī,6936,theologians,C1,,adj：神学的；神学上的
ارتباك,ارْتِبَاك,ārtibākin,6937,confusion,B2,,n：混乱；困惑；慌乱
قنصل,قُنْصَل,qunṣala,6938,consul,B2,,n：领事
ريشة,رِيشَة,rīshatan,6939,feather,B2,,n：羽毛；笔尖；笔
خادمة,خَادِمَة,khādimati,6940,maid,B2,,n：女仆；侍女；女佣
عزّز,عَزْز,ʿazza,6941,strengthen,C1,10.75,v：加强；巩固；强化
معماري,مَعْمَارِي,maʿmārī,6942,architect,B1,,n：建筑师；adj：建筑的；建筑学的
خريفي,خَرِيفِيّ,kharīfiyyin,6943,autumn,B1,,adj：秋天的；秋季的
مشاة,مُشَاة,mushātin,6944,infantry,B1,,n：行人；步兵
مغلف,مُغَلِّف,muḡallifu,6945,envelope,B2,,adj：包裹的；封装的；n：信封；包装
موز,مَوْز,mawzi,6946,banana,A2,,n：香蕉
فاشية,فَاشِيَة,fāshiyatu,6947,fascism,C1,,n：法西斯主义
مزدهر,مُزْدَهِر,muzdahirin,6948,thriving,C1,,adj：繁荣的；兴旺的；茂盛的
مغناطيسي,مُغْنَاطِيسِيّ,muḡnāṭīsiyyin,6949,magnetic,C2,,adj：磁的；磁性的
غراء,غُرَّاء,ḡurrāʾin,6950,glue,C1,,n：胶水；浆糊
عصيدة,عَصِيدَة,ʿaṣīdatun,6951,porridge,C1,,n：粥；糊状物
حرفي,حَرْفِيّ,ḥarfiyyin,6952,artisan,B2,,n：工匠；手艺人；adj：手艺的；手工的
صيدلية,صَيْدَلِيَّة,ṣaydaliyyati,6953,pharmacy,A2,,n：药店；药房
إدراكي,إِدْرَاكِيّ,ʾidrākiyyin,6954,cognitive,C2,,adj：认知的；感知的
غامق,غَامِق,ḡāmiqin,6955,dark,C2,,adj：暗的；深色的；模糊的
جمهوري,جُمْهُورِيّ,jumhūriyyun,6956,republican,C1,,adj：共和的；共和国的；n：共和党人
إرجاء,إرْجَاءِ,irjāʾi,6957,defer,B2,,n：推迟；延期
زعل,زَعْل,zaʿla,6958,Zaal's,C2,,n：生气；恼怒
إلزام,إلْزَام,ʾilzāmi,6959,obligation,C1,,n：强制；义务；约束
إسرائيل,إِسْرَائِيل,ʾisrāʾīla,6960,Israel,A2,,n：以色列
وداعا,وَدَاعًا,wadāʿan,6961,goodbye,B1,,int：再见
آلاف,آلاَف,ʾālafi,6962,thousands,B1,,n：成千上万；千位数
تشاجر,تَشَاجَر,tashājaru,6963,fight,B2,,v：争吵；打架
علنا,عَلَنَا,ʿalanā,6964,publicly,C1,,adv：公开地；当众
قيامة,قِيَامَة,qiyāmatun,6965,resurrection,C1,,n：复活；末日审判
وفّر,وَفَرّ,wafarri,6966,provided,B1,29.89,v：节省；提供；使可用
متعاون,مُتَعَاوِن,mutaʿāwina,6967,collaborator,B2,,adj：合作的；乐于助人的
ليف,لِيْف,liyfu,6968,Liv,C1,,n：叶；叶片；刀片
تجنيد,تَجْنِيد,tajnīdu,6969,recruitment,C2,,n：招募；征兵
مناقصة,مُنَاقِصَة,munāqiṣatin,6970,tender,C1,,n：招标；投标
تدخّل,تَدْخُلُ,tadkhulu,6971,intervention,B1,124.32,v：干预；干涉；介入
عيون,عُيُون,ʿuyūni,6972,eyes,C2,,n：眼睛；泉水；源泉
مائتان,مِائَتَانِ,miāʾatāni,6973,two hundred,B1,,num：二百
